origin,sector,model,observed_defaulted,observed_obligors,observed_rate,predicted_rate,log_score
2014-07-31,Capital Goods,B1 = Beta-Binomial-best static baseline,115,19513,0.00589350689284067,0.0040362410163833915,-5.261882358972002
2014-07-31,Consumer,B0 = Binomial-best static baseline,77,20925,0.0036798088410991635,0.0027120677234603635,-6.346434238450826
2014-07-31,Consumer,B1 = Beta-Binomial-best static baseline,77,20925,0.0036798088410991635,0.0027120677234603635,-4.626910413621488
2014-07-31,Energy,B0 = Binomial-best static baseline,146,22524,0.006481974782454271,0.0051341166594097805,-7.104621286045898
2014-07-31,Energy,B1 = Beta-Binomial-best static baseline,146,22524,0.006481974782454271,0.0051341166594097805,-5.501544028678495
2014-07-31,Finance,B0 = Binomial-best static baseline,182,23928,0.0076061517886994315,0.005634828232505107,-10.992847585368537
2014-07-31,Finance,B1 = Beta-Binomial-best static baseline,182,23928,0.0076061517886994315,0.005634828232505108,-5.533351796080524
2014-07-31,Healthcare,B0 = Binomial-best static baseline,73,25573,0.0028545731826535798,0.0022837584303930666,-4.756897763135747
2014-07-31,Healthcare,B1 = Beta-Binomial-best static baseline,73,25573,0.0028545731826535798,0.0022837584303930666,-4.560713382405652
2014-07-31,Technology,B0 = Binomial-best static baseline,94,26534,0.0035426245571719304,0.002494036000867491,-8.371842056028953
2014-07-31,Technology,B1 = Beta-Binomial-best static baseline,94,26534,0.0035426245571719304,0.002494036000867491,-4.978978736653289
2014-07-31,Utilities,B0 = Binomial-best static baseline,76,27828,0.0027310622394710366,0.0022160308959669845,-4.6373837060164504
2014-07-31,Utilities,B1 = Beta-Binomial-best static baseline,76,27828,0.0027310622394710366,0.0022160308959669845,-4.377408123591408
2014-07-31,Basic Materials,B2 = One-factor dynamic common-eps model,67,18239,0.003673447009156204,0.003809784893177623,-3.0658933740254213
2014-07-31,Capital Goods,B2 = One-factor dynamic common-eps model,115,19513,0.00589350689284067,0.0046254633663028065,-6.423194338076442
2014-07-31,Consumer,B2 = One-factor dynamic common-eps model,77,20925,0.0036798088410991635,0.003061409796893668,-4.3209607450629335
2014-07-31,Energy,B2 = One-factor dynamic common-eps model,146,22524,0.006481974782454271,0.005563547031314745,-5.038195845132222
2014-07-31,Finance,B2 = One-factor dynamic common-eps model,182,23928,0.0076061517886994315,0.006157221664994985,-7.335240011230866
2014-07-31,Healthcare,B2 = One-factor dynamic common-eps model,73,25573,0.0028545731826535798,0.0024971649786884606,-3.690454652801236
2014-07-31,Technology,B2 = One-factor dynamic common-eps model,94,26534,0.0035426245571719304,0.002765131529358559,-5.859029225654851
2014-07-31,Utilities,B2 = One-factor dynamic common-eps model,76,27828,0.0027310622394710366,0.002474486129078626,-3.442951685487614
2014-07-31,Basic Materials,B3 = Two-factor dynamic common-eps model,67,18239,0.003673447009156204,0.003969333114023064,-3.227824920197449
2014-07-31,Capital Goods,B3 = Two-factor dynamic common-eps model,115,19513,0.00589350689284067,0.004470865576794957,-7.319974691748854
2014-07-31,Consumer,B3 = Two-factor dynamic common-eps model,77,20925,0.0036798088410991635,0.0030121863799283154,-4.5397442938417
2014-07-31,Energy,B3 = Two-factor dynamic common-eps model,146,22524,0.006481974782454271,0.005747498964067958,-4.428860605019452
2014-07-31,Finance,B3 = Two-factor dynamic common-eps model,182,23928,0.0076061517886994315,0.006183968572383818,-7.185421663804988
2014-07-31,Healthcare,B3 = Two-factor dynamic common-eps model,73,25573,0.0028545731826535798,0.00274430062957025,-3.119949581259206
2014-07-31,Technology,B3 = Two-factor dynamic common-eps model,94,26534,0.0035426245571719304,0.0027859852767518406,-5.70567852011348
2014-07-31,Utilities,B3 = Two-factor dynamic common-eps model,76,27828,0.0027310622394710366,0.0024036941210291794,-3.6795026633696324
2015-01-31,Basic Materials,B0 = Binomial-best static baseline,64,19020,0.0033648790746582543,0.0033070105865719507,-3.007603218628617
2015-01-31,Basic Materials,B1 = Beta-Binomial-best static baseline,64,19020,0.0033648790746582543,0.0033070105865719503,-4.184594325838816
2015-01-31,Capital Goods,B0 = Binomial-best static baseline,92,19965,0.004608064112196344,0.004111196829729854,-3.7575649082104405
2015-01-31,Capital Goods,B1 = Beta-Binomial-best static baseline,92,19965,0.004608064112196344,0.004111196829729854,-4.549098674082302
2015-01-31,Consumer,B0 = Binomial-best static baseline,83,21542,0.0038529384458267572,0.0027372636823764997,-7.48283365860059
2015-01-31,Consumer,B1 = Beta-Binomial-best static baseline,83,21542,0.0038529384458267572,0.0027372636823764997,-4.876676719478837
2015-01-31,Energy,B0 = Binomial-best static baseline,134,22950,0.005838779956427015,0.005191825070309118,-4.259268029607711
2015-01-31,Energy,B1 = Beta-Binomial-best static baseline,134,22950,0.005838779956427015,0.0051918250703091185,-5.328974256549486
2015-01-31,Finance,B0 = Binomial-best static baseline,166,24204,0.006858370517269873,0.005737776357456204,-5.978513710357504
2015-01-31,Finance,B1 = Beta-Binomial-best static baseline,166,24204,0.006858370517269873,0.005737776357456204,-5.244281840452345
2015-01-31,Healthcare,B0 = Binomial-best static baseline,81,25718,0.0031495450657127305,0.0022724167640227632,-7.007089658288827
2015-01-31,Healthcare,B1 = Beta-Binomial-best static baseline,81,25718,0.0031495450657127305,0.0022724167640227632,-4.8211693810728775
2015-01-31,Technology,B0 = Binomial-best static baseline,122,26992,0.004519857735625371,0.002487709053436098,-21.371951765523903
2015-01-31,Technology,B1 = Beta-Binomial-best static baseline,122,26992,0.004519857735625371,0.002487709053436098,-6.236366006953062
2015-01-31,Utilities,B0 = Binomial-best static baseline,84,27447,0.00306044376434583,0.002202751117496395,-7.226475560700123
2015-01-31,Utilities,B1 = Beta-Binomial-best static baseline,84,27447,0.00306044376434583,0.002202751117496395,-4.789511107286216
2015-01-31,Basic Materials,B2 = One-factor dynamic common-eps model,64,19020,0.0033648790746582543,0.004043112513144059,-4.150529491963823
2015-01-31,Capital Goods,B2 = One-factor dynamic common-eps model,92,19965,0.004608064112196344,0.004897570748810419,-3.353573818790167
2015-01-31,Consumer,B2 = One-factor dynamic common-eps model,83,21542,0.0038529384458267572,0.0031295453842106894,-4.809467104203421
2015-01-31,Energy,B2 = One-factor dynamic common-eps model,134,22950,0.005838779956427015,0.006044444444444444,-3.4472671310169005
2015-01-31,Finance,B2 = One-factor dynamic common-eps model,166,24204,0.006858370517269873,0.006614058282377568,-3.580614560940802
2015-01-31,Healthcare,B2 = One-factor dynamic common-eps model,81,25718,0.0031495450657127305,0.002558778546802499,-4.752749941317262
2015-01-31,Technology,B2 = One-factor dynamic common-eps model,122,26992,0.004519857735625371,0.002931115392214977,-13.308110916058894
2015-01-31,Utilities,B2 = One-factor dynamic common-eps model,84,27447,0.00306044376434583,0.0024877035741611105,-4.82311193826699
2015-01-31,Basic Materials,B3 = Two-factor dynamic common-eps model,64,19020,0.0033648790746582543,0.003981247809323519,-3.9599479745819366
2015-01-31,Capital Goods,B3 = Two-factor dynamic common-eps model,92,19965,0.004608064112196344,0.00466048918941481,-3.184365930639956
2015-01-31,Consumer,B3 = Two-factor dynamic common-eps model,83,21542,0.0038529384458267572,0.0030168972240274807,-5.427383376594804
2015-01-31,Energy,B3 = Two-factor dynamic common-eps model,134,22950,0.005838779956427015,0.0059292665214233835,-3.3815741499980447
2015-01-31,Finance,B3 = Two-factor dynamic common-eps model,166,24204,0.006858370517269873,0.006294827301272518,-4.068975262512424
2015-01-31,Healthcare,B3 = Two-factor dynamic common-eps model,81,25718,0.0031495450657127305,0.0026619488296135,-4.202841799647501
2015-01-31,Technology,B3 = Two-factor dynamic common-eps model,122,26992,0.004519857735625371,0.0028082394783639597,-15.221615263493675
2015-01-31,Utilities,B3 = Two-factor dynamic common-eps model,84,27447,0.00306044376434583,0.0024425255947826724,-5.123357077705549
2015-07-31,Basic Materials,B0 = Binomial-best static baseline,69,19492,0.003539913810794172,0.0033052161591316204,-3.1946732896251007
2015-07-31,Basic Materials,B1 = Beta-Binomial-best static baseline,69,19492,0.003539913810794172,0.0033052161591316204,-4.245847772223101
2015-07-31,Capital Goods,B0 = Binomial-best static baseline,84,20722,0.004053662773863527,0.0041519883233313,-3.1577269829909653
2015-07-31,Capital Goods,B1 = Beta-Binomial-best static baseline,84,20722,0.004053662773863527,0.0041519883233313,-4.412153289105845
2015-07-31,Consumer,B0 = Binomial-best static baseline,70,21994,0.003182686187141948,0.0027738616181774904,-3.6768968064995917
2015-07-31,Consumer,B1 = Beta-Binomial-best static baseline,70,21994,0.003182686187141948,0.0027738616181774904,-4.13401665426278
2015-07-31,Energy,B0 = Binomial-best static baseline,115,23198,0.004957323907233382,0.005222948200643139,-3.4498826607209594
2015-07-31,Energy,B1 = Beta-Binomial-best static baseline,115,23198,0.004957323907233382,0.005222948200643139,-5.1355953120796585
2015-07-31,Finance,B0 = Binomial-best static baseline,168,24515,0.006852947175198858,0.0057672069038097245,-5.854067601309765
2015-07-31,Finance,B1 = Beta-Binomial-best static baseline,168,24515,0.006852947175198858,0.0057672069038097245,-5.227011250016062
2015-07-31,Healthcare,B0 = Binomial-best static baseline,74,25792,0.0028691066997518612,0.0023230523238598737,-4.613468488979123
2015-07-31,Healthcare,B1 = Beta-Binomial-best static baseline,74,25792,0.0028691066997518612,0.0023230523238598737,-4.604525476784829
2015-07-31,Technology,B0 = Binomial-best static baseline,107,26693,0.004008541565204361,0.002566081120271782,-12.505474479713953
2015-07-31,Technology,B1 = Beta-Binomial-best static baseline,107,26693,0.004008541565204361,0.002566081120271782,-5.399083692898216
2015-07-31,Utilities,B0 = Binomial-best static baseline,64,27426,0.0023335521038430687,0.0022517305196665246,-3.038892020122553
2015-07-31,Utilities,B1 = Beta-Binomial-best static baseline,64,27426,0.0023335521038430687,0.002251730519666525,-4.048171096706085
2015-07-31,Basic Materials,B2 = One-factor dynamic common-eps model,69,19492,0.003539913810794172,0.003883644572132157,-3.3422380258200803
2015-07-31,Capital Goods,B2 = One-factor dynamic common-eps model,84,20722,0.004053662773863527,0.0047899173181481835,-4.376664490652416
2015-07-31,Consumer,B2 = One-factor dynamic common-eps model,70,21994,0.003182686187141948,0.0031085750659270712,-3.0621210526121416
2015-07-31,Energy,B2 = One-factor dynamic common-eps model,115,23198,0.004957323907233382,0.00589935914015576,-5.145897472944284
2015-07-31,Finance,B2 = One-factor dynamic common-eps model,168,24515,0.006852947175198858,0.006604391868923788,-3.591989576032802
2015-07-31,Healthcare,B2 = One-factor dynamic common-eps model,74,25792,0.0028691066997518612,0.0024886269644334162,-3.7871485840374106
2015-07-31,Technology,B2 = One-factor dynamic common-eps model,107,26693,0.004008541565204361,0.0029083779767479618,-8.23268220902402
2015-07-31,Utilities,B2 = One-factor dynamic common-eps model,64,27426,0.0023335521038430687,0.002548190281727801,-3.2543388662977435
2015-07-31,Basic Materials,B3 = Two-factor dynamic common-eps model,69,19492,0.003539913810794172,0.0038995485327313773,-3.3703617141187294
2015-07-31,Capital Goods,B3 = Two-factor dynamic common-eps model,84,20722,0.004053662773863527,0.0046478782614290766,-3.9599589356351714
2015-07-31,Consumer,B3 = Two-factor dynamic common-eps model,70,21994,0.003182686187141948,0.0030086993422448545,-3.151687605612807
2015-07-31,Energy,B3 = Two-factor dynamic common-eps model,115,23198,0.004957323907233382,0.005770612409115729,-4.694128134454985
2015-07-31,Finance,B3 = Two-factor dynamic common-eps model,168,24515,0.006852947175198858,0.0061817934597865245,-4.34602427097451
2015-07-31,Healthcare,B3 = Two-factor dynamic common-eps model,74,25792,0.0028691066997518612,0.0029117555831265508,-3.0787796663204148
2015-07-31,Technology,B3 = Two-factor dynamic common-eps model,107,26693,0.004008541565204361,0.0029137476741717557,-8.178487325261315
2015-07-31,Utilities,B3 = Two-factor dynamic common-eps model,64,27426,0.0023335521038430687,0.0025204793504946645,-3.193981844913367
2016-01-31,Basic Materials,B0 = Binomial-best static baseline,53,19595,0.0027047716254146466,0.0033105724733827383,-4.067083853941696
2016-01-31,Basic Materials,B1 = Beta-Binomial-best static baseline,53,19595,0.0027047716254146466,0.0033105724733827383,-4.0987705669977
2016-01-31,Capital Goods,B0 = Binomial-best static baseline,65,20953,0.003102181071922875,0.00414188188058141,-6.014167163021085
2016-01-31,Capital Goods,B1 = Beta-Binomial-best static baseline,65,20953,0.003102181071922875,0.00414188188058141,-4.411637144093163
2016-01-31,Consumer,B0 = Binomial-best static baseline,54,22502,0.0023997866856279443,0.0028082339427191144,-3.6190336916685055
2016-01-31,Consumer,B1 = Beta-Binomial-best static baseline,54,22502,0.0023997866856279443,0.0028082339427191144,-3.89759516019069
2016-01-31,Energy,B0 = Binomial-best static baseline,74,23588,0.0031371884008818043,0.005233853321897548,-14.704002184669008
2016-01-31,Energy,B1 = Beta-Binomial-best static baseline,74,23588,0.0031371884008818043,0.005233853321897547,-5.036827878814563
2016-01-31,Finance,B0 = Binomial-best static baseline,123,24887,0.004942339373970346,0.00581139696102754,-5.037106020076834
2016-01-31,Finance,B1 = Beta-Binomial-best static baseline,123,24887,0.004942339373970346,0.00581139696102754,-4.89976103970514
2016-01-31,Healthcare,B0 = Binomial-best static baseline,67,25603,0.002616880834277233,0.0023311054278853283,-3.4534722237547015
2016-01-31,Healthcare,B1 = Beta-Binomial-best static baseline,67,25603,0.002616880834277233,0.0023311054278853283,-4.414408076617519
2016-01-31,Technology,B0 = Binomial-best static baseline,74,26249,0.002819155015429159,0.002624967469421256,-3.255236549217443
2016-01-31,Technology,B1 = Beta-Binomial-best static baseline,74,26249,0.002819155015429159,0.002624967469421256,-4.346050760656851
2016-01-31,Utilities,B0 = Binomial-best static baseline,49,26840,0.0018256333830104323,0.0022594569595128437,-4.065313287545962
2016-01-31,Utilities,B1 = Beta-Binomial-best static baseline,49,26840,0.0018256333830104323,0.0022594569595128437,-3.938126680579387
2016-01-31,Basic Materials,B2 = One-factor dynamic common-eps model,53,19595,0.0027047716254146466,0.003864591307306286,-6.731756688038956
2016-01-31,Capital Goods,B2 = One-factor dynamic common-eps model,65,20953,0.003102181071922875,0.004767813678232234,-9.99919194801491
2016-01-31,Consumer,B2 = One-factor dynamic common-eps model,54,22502,0.0023997866856279443,0.0031674221550676974,-5.206691891720936
2016-01-31,Energy,B2 = One-factor dynamic common-eps model,74,23588,0.0031371884008818043,0.005867955457577299,-21.23497957218035
2016-01-31,Finance,B2 = One-factor dynamic common-eps model,123,24887,0.004942339373970346,0.006587508873441288,-8.958060698388095
2016-01-31,Healthcare,B2 = One-factor dynamic common-eps model,67,25603,0.002616880834277233,0.002578343683682902,-3.028574659104777
2016-01-31,Technology,B2 = One-factor dynamic common-eps model,74,26249,0.002819155015429159,0.003003796970043303,-3.223245149555396
2016-01-31,Utilities,B2 = One-factor dynamic common-eps model,49,26840,0.0018256333830104323,0.00252819175360159,-5.775651919694127
2016-01-31,Basic Materials,B3 = Two-factor dynamic common-eps model,53,19595,0.0027047716254146466,0.003944713787530833,-7.216063162270572
2016-01-31,Capital Goods,B3 = Two-factor dynamic common-eps model,65,20953,0.003102181071922875,0.004711019901684723,-9.586157128966235
2016-01-31,Consumer,B3 = Two-factor dynamic common-eps model,54,22502,0.0023997866856279443,0.0030640239386128644,-4.67055984257378
2016-01-31,Energy,B3 = Two-factor dynamic common-eps model,74,23588,0.0031371884008818043,0.005816940817364762,-20.67452340406774
2016-01-31,Finance,B3 = Two-factor dynamic common-eps model,123,24887,0.004942339373970346,0.0065216110151216835,-8.552019963220772
2016-01-31,Healthcare,B3 = Two-factor dynamic common-eps model,67,25603,0.002616880834277233,0.0028293559348513846,-3.2313750859120063
2016-01-31,Technology,B3 = Two-factor dynamic common-eps model,74,26249,0.002819155015429159,0.0030815142164145938,-3.373449458017305
2016-01-31,Utilities,B3 = Two-factor dynamic common-eps model,49,26840,0.0018256333830104323,0.0025034773969200195,-5.593216054589831
2016-07-31,Basic Materials,B0 = Binomial-best static baseline,53,20371,0.002601737764469098,0.0033195697737170397,-4.61882816898283
2016-07-31,Basic Materials,B1 = Beta-Binomial-best static baseline,53,20371,0.002601737764469098,0.0033195697737170397,-4.148372659946915
2016-07-31,Capital Goods,B0 = Binomial-best static baseline,42,21361,0.001966200084265718,0.004145884819890661,-18.06737181482744
2016-07-31,Capital Goods,B1 = Beta-Binomial-best static baseline,42,21361,0.001966200084265718,0.004145884819890661,-5.256810996783713
2016-07-31,Consumer,B0 = Binomial-best static baseline,47,23105,0.002034191733391041,0.002799574487554905,-5.525383273041911
2016-07-31,Consumer,B1 = Beta-Binomial-best static baseline,47,23105,0.002034191733391041,0.002799574487554905,-4.104490279073559
2016-07-31,Energy,B0 = Binomial-best static baseline,55,24076,0.0022844326300049842,0.005206064242832756,-28.063516744523
2016-07-31,Energy,B1 = Beta-Binomial-best static baseline,55,24076,0.0022844326300049842,0.005206064242832756,-5.209925295341122
2016-07-31,Finance,B0 = Binomial-best static baseline,86,24587,0.003497783381461748,0.005837096943598362,-16.68869369896504
2016-07-31,Finance,B1 = Beta-Binomial-best static baseline,86,24587,0.003497783381461748,0.005837096943598361,-5.18047921807954
2016-07-31,Healthcare,B0 = Binomial-best static baseline,50,25199,0.0019842057224493037,0.002358502439048947,-3.668887494192859
2016-07-31,Healthcare,B1 = Beta-Binomial-best static baseline,50,25199,0.0019842057224493037,0.0023585024390489467,-4.150984016884593
2016-07-31,Technology,B0 = Binomial-best static baseline,60,25954,0.0023117823842182324,0.0026593361347590732,-3.584862265538021
2016-07-31,Technology,B1 = Beta-Binomial-best static baseline,60,25954,0.0023117823842182324,0.0026593361347590732,-4.2171807971105295
2016-07-31,Utilities,B0 = Binomial-best static baseline,52,25997,0.002000230795861061,0.0022569626598584734,-3.2908948570755143
2016-07-31,Utilities,B1 = Beta-Binomial-best static baseline,52,25997,0.002000230795861061,0.0022569626598584734,-3.8711144608355994
2016-07-31,Basic Materials,B2 = One-factor dynamic common-eps model,53,20371,0.002601737764469098,0.0034879649174480057,-5.429353550904963
2016-07-31,Capital Goods,B2 = One-factor dynamic common-eps model,42,21361,0.001966200084265718,0.0043893076166846125,-20.88282310826888
2016-07-31,Consumer,B2 = One-factor dynamic common-eps model,47,23105,0.002034191733391041,0.002987087931905071,-6.814532053926683
2016-07-31,Energy,B2 = One-factor dynamic common-eps model,55,24076,0.0022844326300049842,0.005400675638256632,-30.74470580348006
2016-07-31,Finance,B2 = One-factor dynamic common-eps model,86,24587,0.003497783381461748,0.006224969835007661,-20.7168179642851
2016-07-31,Healthcare,B2 = One-factor dynamic common-eps model,50,25199,0.0019842057224493037,0.002512798126909798,-4.390240789839275
2016-07-31,Technology,B2 = One-factor dynamic common-eps model,60,25954,0.0023117823842182324,0.0027332973722740232,-3.859260921799873
2016-07-31,Utilities,B2 = One-factor dynamic common-eps model,52,25997,0.002000230795861061,0.0023746329704709516,-3.7081449808343265
2016-07-31,Basic Materials,B3 = Two-factor dynamic common-eps model,53,20371,0.002601737764469098,0.003607088508173384,-6.07845145186387
2016-07-31,Capital Goods,B3 = Two-factor dynamic common-eps model,42,21361,0.001966200084265718,0.0043474868529875315,-20.38942362881376
2016-07-31,Consumer,B3 = Two-factor dynamic common-eps model,47,23105,0.002034191733391041,0.002928370482579528,-6.389693062165392
2016-07-31,Energy,B3 = Two-factor dynamic common-eps model,55,24076,0.0022844326300049842,0.005284792601207288,-29.139115163026133
2016-07-31,Finance,B3 = Two-factor dynamic common-eps model,86,24587,0.003497783381461748,0.006066078279849786,-19.02338379845989
2016-07-31,Healthcare,B3 = Two-factor dynamic common-eps model,50,25199,0.0019842057224493037,0.002684630342473908,-5.415602574946121
2016-07-31,Technology,B3 = Two-factor dynamic common-eps model,60,25954,0.0023117823842182324,0.0028515835709331896,-4.3887944860161525
2016-07-31,Utilities,B3 = Two-factor dynamic common-eps model,52,25997,0.002000230795861061,0.0024236129809849854,-3.9203290761809626
2017-01-31,Basic Materials,B0 = Binomial-best static baseline,59,20820,0.0028338136407300672,0.0032744480455257833,-3.6067062367248326
2017-01-31,Basic Materials,B1 = Beta-Binomial-best static baseline,59,20820,0.0028338136407300672,0.003274448045525784,-4.144967290486477
2017-01-31,Capital Goods,B0 = Binomial-best static baseline,56,21779,0.0025712842646586163,0.004078597241427393,-9.948946984825156
2017-01-31,Capital Goods,B1 = Beta-Binomial-best static baseline,56,21779,0.0025712842646586163,0.004078597241427393,-4.632147799392101
2017-01-31,Consumer,B0 = Binomial-best static baseline,40,22813,0.0017533862271511857,0.002782784944718108,-7.784241641024714
2017-01-31,Consumer,B1 = Beta-Binomial-best static baseline,40,22813,0.0017533862271511857,0.002782784944718108,-4.397057887341077
2017-01-31,Energy,B0 = Binomial-best static baseline,74,23732,0.003118152705208158,0.005102622955169623,-13.766888290935128
2017-01-31,Energy,B1 = Beta-Binomial-best static baseline,74,23732,0.003118152705208158,0.005102622955169623,-5.023136101620594
2017-01-31,Finance,B0 = Binomial-best static baseline,94,24005,0.00391585086440325,0.005756405399426902,-11.196518424999482
2017-01-31,Finance,B1 = Beta-Binomial-best static baseline,94,24005,0.00391585086440325,0.005756405399426902,-4.979006605890845
2017-01-31,Healthcare,B0 = Binomial-best static baseline,48,24269,0.001977831801887181,0.002348952362367978,-3.6092100790884274
2017-01-31,Healthcare,B1 = Beta-Binomial-best static baseline,48,24269,0.001977831801887181,0.002348952362367978,-4.105174909510026
2017-01-31,Technology,B0 = Binomial-best static baseline,65,25162,0.0025832604721405293,0.00263693636365771,-3.019997415129552
2017-01-31,Technology,B1 = Beta-Binomial-best static baseline,65,25162,0.0025832604721405293,0.00263693636365771,-4.247588284106314
2017-01-31,Utilities,B0 = Binomial-best static baseline,58,25340,0.0022888713496448305,0.0022331125108601218,-2.9669853274220017
2017-01-31,Utilities,B1 = Beta-Binomial-best static baseline,58,25340,0.0022888713496448305,0.0022331125108601218,-3.9192220856584754
2017-01-31,Basic Materials,B2 = One-factor dynamic common-eps model,59,20820,0.0028338136407300672,0.0032670509125840535,-3.586064979973443
2017-01-31,Capital Goods,B2 = One-factor dynamic common-eps model,56,21779,0.0025712842646586163,0.0041163506129758025,-10.256460350694184
2017-01-31,Consumer,B2 = One-factor dynamic common-eps model,40,22813,0.0017533862271511857,0.0029188036061310076,-8.981786215963197
2017-01-31,Energy,B2 = One-factor dynamic common-eps model,74,23732,0.003118152705208158,0.004956036856003146,-12.438399898291209
2017-01-31,Finance,B2 = One-factor dynamic common-eps model,94,24005,0.00391585086440325,0.005659098798861348,-10.4590285399523
2017-01-31,Healthcare,B2 = One-factor dynamic common-eps model,48,24269,0.001977831801887181,0.0023256005603856772,-3.5218544988329157
2017-01-31,Technology,B2 = One-factor dynamic common-eps model,65,25162,0.0025832604721405293,0.0026859285165461142,-3.0562684771960846
2017-01-31,Utilities,B2 = One-factor dynamic common-eps model,58,25340,0.0022888713496448305,0.002333859510655091,-2.960535543872858
2017-01-31,Basic Materials,B3 = Two-factor dynamic common-eps model,59,20820,0.0028338136407300672,0.0032646493756003842,-3.5794288523783706
2017-01-31,Capital Goods,B3 = Two-factor dynamic common-eps model,56,21779,0.0025712842646586163,0.003977991031115601,-9.153305604666159
2017-01-31,Consumer,B3 = Two-factor dynamic common-eps model,40,22813,0.0017533862271511857,0.0028173994359940967,-8.080248144728728
2017-01-31,Energy,B3 = Two-factor dynamic common-eps model,74,23732,0.003118152705208158,0.004949154446879038,-12.377600081153375
2017-01-31,Finance,B3 = Two-factor dynamic common-eps model,94,24005,0.00391585086440325,0.005622717489411928,-10.19043975034711
2017-01-31,Healthcare,B3 = Two-factor dynamic common-eps model,48,24269,0.001977831801887181,0.002506901808892002,-4.320459889069717
2017-01-31,Technology,B3 = Two-factor dynamic common-eps model,65,25162,0.0025832604721405293,0.002593328564237077,-3.00661459129509
2017-01-31,Utilities,B3 = Two-factor dynamic common-eps model,58,25340,0.0022888713496448305,0.002316627203367535,-2.9536911482914263
2017-07-31,Basic Materials,B0 = Binomial-best static baseline,57,20592,0.002768065268065268,0.0032764452780554842,-3.800974383752319
2017-07-31,Basic Materials,B1 = Beta-Binomial-best static baseline,57,20592,0.002768065268065268,0.0032764452780554842,-4.117327680378764
2017-07-31,Capital Goods,B0 = Binomial-best static baseline,76,21887,0.003472380865353863,0.004014797880547093,-3.9276404787836867
2017-07-31,Capital Goods,B1 = Beta-Binomial-best static baseline,76,21887,0.003472380865353863,0.004014797880547092,-4.4182688197356015
2017-07-31,Consumer,B0 = Binomial-best static baseline,36,22449,0.0016036349057864494,0.002752138540400911,-9.066015249743018
2017-07-31,Consumer,B1 = Beta-Binomial-best static baseline,36,22449,0.0016036349057864494,0.002752138540400911,-4.576782538139241
2017-07-31,Energy,B0 = Binomial-best static baseline,72,23047,0.0031240508526055454,0.0050252547971262225,-12.690861443845591
2017-07-31,Energy,B1 = Beta-Binomial-best static baseline,72,23047,0.0031240508526055454,0.0050252547971262225,-4.983209324782138
2017-07-31,Finance,B0 = Binomial-best static baseline,81,23291,0.003477738182130437,0.005695229967417069,-14.86760630534991
2017-07-31,Finance,B1 = Beta-Binomial-best static baseline,81,23291,0.003477738182130437,0.005695229967417069,-5.065102420766948
2017-07-31,Healthcare,B0 = Binomial-best static baseline,42,23419,0.0017934156027157437,0.002336177615773341,-4.3987067292140125
2017-07-31,Healthcare,B1 = Beta-Binomial-best static baseline,42,23419,0.0017934156027157437,0.0023361776157733408,-4.0552865055848315
2017-07-31,Technology,B0 = Binomial-best static baseline,56,24308,0.0023037683067302947,0.002638780965228706,-3.4736353036575736
2017-07-31,Technology,B1 = Beta-Binomial-best static baseline,56,24308,0.0023037683067302947,0.002638780965228706,-4.1435179689099755
2017-07-31,Utilities,B0 = Binomial-best static baseline,50,24409,0.0020484247613585154,0.002242290477739771,-3.0867799166540877
2017-07-31,Utilities,B1 = Beta-Binomial-best static baseline,50,24409,0.0020484247613585154,0.002242290477739771,-3.798384164576987
2017-07-31,Basic Materials,B2 = One-factor dynamic common-eps model,57,20592,0.002768065268065268,0.0037024087024087023,-5.611964651055104
2017-07-31,Capital Goods,B2 = One-factor dynamic common-eps model,76,21887,0.003472380865353863,0.00446718752379647,-5.722062322467394
2017-07-31,Consumer,B2 = One-factor dynamic common-eps model,36,22449,0.0016036349057864494,0.0030149821075920237,-11.690401794116312
2017-07-31,Energy,B2 = One-factor dynamic common-eps model,72,23047,0.0031240508526055454,0.005362086171736018,-15.79882390676795
2017-07-31,Finance,B2 = One-factor dynamic common-eps model,81,23291,0.003477738182130437,0.006119101798978147,-18.949438203043286
2017-07-31,Healthcare,B2 = One-factor dynamic common-eps model,42,23419,0.0017934156027157437,0.002505373130079565,-5.4268819480551755
2017-07-31,Technology,B2 = One-factor dynamic common-eps model,56,24308,0.0023037683067302947,0.0028709341231967526,-4.397424482276122
2017-07-31,Utilities,B2 = One-factor dynamic common-eps model,50,24409,0.0020484247613585154,0.0024780477146407747,-3.844518537239942
2017-07-31,Basic Materials,B3 = Two-factor dynamic common-eps model,57,20592,0.002768065268065268,0.0037255568505568507,-5.733818717715252
2017-07-31,Capital Goods,B3 = Two-factor dynamic common-eps model,76,21887,0.003472380865353863,0.004404440992369901,-5.422471121758022
2017-07-31,Consumer,B3 = Two-factor dynamic common-eps model,36,22449,0.0016036349057864494,0.002969842754688405,-11.218712940237651
2017-07-31,Energy,B3 = Two-factor dynamic common-eps model,72,23047,0.0031240508526055454,0.005466944360075787,-16.82665129890333
2017-07-31,Finance,B3 = Two-factor dynamic common-eps model,81,23291,0.003477738182130437,0.006148583859287565,-19.248616105743764
2017-07-31,Healthcare,B3 = Two-factor dynamic common-eps model,42,23419,0.0017934156027157437,0.002654682095734233,-6.495042511871105
2017-07-31,Technology,B3 = Two-factor dynamic common-eps model,56,24308,0.0023037683067302947,0.0029002797432943887,-4.541668606861478
2017-07-31,Utilities,B3 = Two-factor dynamic common-eps model,50,24409,0.0020484247613585154,0.0024881532767968098,-3.887805636605222
